month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,monthly_nbhd_meals_library,meal_percent_library_covered,charitable_percent_covered
3,2020,Camp Washington,31,15,0,16,180.52,362.91,1128,412,112,33,24,3.33,0.191747573,0.893005193,1.9,1,104904,349330.32,28669.89,0.082071004,1185.6,0.011301762,0.986377958,8440.208333,0.080456497,0,0,0,0,0,0,0,0,0.080456497
3,2020,Carthage,31,15,0,16,180.52,362.91,3021,1040,911,537,286,3.33,0.225961538,0.806840928,2.9,1,280953,935573.49,85283.85,0.091156762,17118.4,0.060929764,0.958927454,4752.375,0.016915196,0,0,0,0,0,0,0,0,0.016915196
3,2020,Clifton,31,15,0,16,180.52,362.91,8476,4118,1379,751,212,3.33,0.050995629,0.875841693,2.075568288,0.4,788268,2624932.44,76211.1,0.029033547,8012.16,0.010164259,0.9150395,747.4666667,9.48E-04,0,0,0,0,0,0,0,0,9.48E-04
3,2020,College Hill,31,15,0,16,180.52,362.91,16199,7263,3660,2115,618,3.33,0.144292992,0.842489456,2.210749863,1,1506507,5016668.31,380329.68,0.0758132,56846.4,0.03773391,0.956036567,22779.06667,0.015120452,0,0,0,0,0,0,0,0,0.015120452
3,2020,Columbia Tusculum,31,15,0,16,180.52,362.91,1533.955374,712.7721151,250.8824927,120.0414576,40.70609982,3.33,0.027389277,0.962334613,2.15,0.13,142657.8497,475050.6397,7084.842675,0.014913868,434.6613953,0.00304688,0.980295362,0,0,0,0,0,0,0,0,0,0,0
3,2020,Corryville,31,15,0,16,180.52,362.91,4310,1868,192,75,9,3.33,0.051391863,0.705229009,2.254939759,1,400830,1334763.9,34839.36,0.026101515,1747.2,0.004358955,0.735689479,3016.191667,0.007524865,0,0,0,0,0,0,0,0,0.007524865
3,2020,CUF,31,15,0,16,180.52,362.91,16792,5439,516,180,190,3.33,0.05846663,0.775875336,2.201993048,1,1561656,5200314.48,115405.38,0.022192,7696,0.004928102,0.802995438,19710.15,0.012621314,0,0,0,0,0,0,0,0,0.012621314
3,2020,Downtown,31,15,0,16,180.52,362.91,3914.909697,2723.126573,201.8201332,37.58771281,0,3.33,0.115489662,0.908709516,1.400396681,1,364086.6018,1212408.384,114132.6431,0.094137128,781.8244264,0.002147358,1.004994002,3407,0.009357664,0,0,0,0,0,0,0,0,0.009357664
3,2020,East End,31,15,0,16,180.52,362.91,1462,703,201,94,47,3.33,0.086770982,0.935705267,2.06,1,135966,452766.78,22137.51,0.048893848,2932.8,0.021570098,1.006169213,3261.233333,0.023985653,0,0,0,0,0,0,0,0,0.023985653
3,2020,East Price Hill,31,15,0,16,180.52,362.91,14788,6063,4110,2240,563,3.33,0.309252845,0.802082883,2.421629116,1,1375284,4579695.72,680456.25,0.148581105,58302.4,0.042392989,0.993056977,25012.88333,0.018187431,0,0,0,0,0,0,0,0,0.018187431
3,2020,East Walnut Hills,31,15,0,16,180.52,362.91,3730.882391,2345.219794,238.0109254,95.55205656,27.90938303,3.33,0.042030472,0.949114357,1.57315749,1,346972.0623,1155416.968,35772.29059,0.030960503,2567.997943,0.007401166,0.987476026,4829.333333,0.013918508,0,0,0,0,0,0,0,0,0.013918508
3,2020,East Westwood,31,15,0,16,180.52,362.91,2594.407483,1110.703775,825.609913,480.56864,143.2812563,3.33,0.331502393,0.719523199,2.316640032,1,241279.8959,803462.0533,133623.81,0.166310045,12976.07784,0.053780187,0.939613431,515.2,0.002135279,0,0,0,0,0,0,0,0,0.002135279
3,2020,English Woods,31,15,0,16,180.52,362.91,452.0534606,217.202864,136.4305489,76.47350835,21.49403341,3.33,0.252083333,0.721772965,2.03,1,42040.97184,139996.4362,19870.49178,0.141935697,2037.724869,0.048469975,0.912178638,0,0,0,0,0,0,0,0,0,0,0
3,2020,Evanston,31,15,0,16,180.52,362.91,8305.282307,3343.437259,1505.62945,782.1793541,288.1667115,3.33,0.14225908,0.880456912,2.1611644,0.36,772391.2545,2572062.878,172612.4472,0.067110508,8014.751339,0.010376543,0.957943964,5498.933333,0.007119363,0,0,0,0,0,0,0,0,0.007119363
3,2020,Hartwell,31,15,0,16,180.52,362.91,5213,2384,1046,412,203,3.33,0.117449664,0.913793044,2.12,1,484809,1614413.97,101614.8,0.06294222,12792,0.026385649,1.003120913,663.8333333,0.001369268,0,0,0,0,0,0,0,0,0.001369268
3,2020,Hyde Park,31,15,0,16,180.52,362.91,13423,6632,2497,1401,325,3.33,0.012665862,0.953415044,2.009787826,0.65,1248339,4156968.87,30484.44,0.007333334,23335.52,0.018693256,0.979441633,356.6666667,2.86E-04,0,0,0,0,0,0,0,0,2.86E-04
3,2020,Kennedy Heights,31,15,0,16,180.52,362.91,5020,2564,821,456,28,3.33,0.097113885,0.910703138,1.95,1,466860,1554643.8,90364.59,0.058125591,10067.2,0.021563638,0.990392367,18492.5,0.039610376,0,0,0,0,0,0,0,0,0.039610376
3,2020,Linwood,31,15,0,16,180.52,362.91,669.9474518,311.2997095,109.5716926,52.42751518,17.77818854,3.33,0.027389277,0.962334613,2.15,1,62305.11302,207476.0264,3094.270132,0.014913868,1460.278637,0.023437541,1.000686022,0,0,0,0,0,0,0,0,0,0,0
3,2020,Lower Price Hill,31,15,0,16,180.52,362.91,858.0199203,279.690239,281.9641434,89.44023904,42.44621514,3.33,0.482384824,0.59529547,2.3,1,79795.85259,265720.1891,48963.20994,0.184266051,2743.238247,0.034378206,0.813939727,3878.275,0.048602463,0,0,0,0,0,0,0,0,0.048602463
3,2020,Madisonville,31,15,0,16,180.52,362.91,10708.11111,5353.468575,1880.752525,960.5347924,350.6116723,3.33,0.083063405,0.887632225,2.036783539,1,995854.3333,3316194.93,161377.8494,0.04866356,27271.84646,0.027385377,0.963681162,39538.75,0.039703347,0,0,0,0,0,0,0,0,0.039703347
3,2020,Millvale,31,15,0,16,180.52,362.91,2172.59986,849.0014015,897.9677645,539.3833217,57.25297828,3.33,0.573203194,0.545278332,2.55,1,202051.787,672832.4506,176610.2659,0.262487735,12410.03504,0.061420071,0.869186138,14582.7,0.072173081,0,0,0,0,0,0,0,0,0.072173081
3,2020,Mt. Adams,31,15,0,16,180.52,362.91,1617,975,115,69,28,3.33,0,0.968495181,1.66,0.13,150381,500768.73,0,0,262.288,0.001744157,0.970239337,0,0,0,0,0,0,0,0,0,0,0
3,2020,Mt. Airy,31,15,0,16,180.52,362.91,8806.992291,3766.476649,2421.760119,1321.154633,452.6658265,3.33,0.231938543,0.771281074,2.33455419,1,819050.283,2727437.442,317034.9477,0.116239127,36895.46556,0.045046643,0.932566844,4959.15,0.006054756,0,0,0,0,0,0,0,0,0.006054756
3,2020,Mt. Auburn,31,15,0,16,180.52,362.91,4632,2374,708,325,162,3.33,0.136478517,0.876137822,1.804115492,1,430776,1434484.08,117582.84,0.081968731,10129.6,0.023514773,0.981621327,7293.716667,0.016931576,0,0,0,0,0,0,0,0,0.016931576
3,2020,Mt. Lookout,31,15,0,16,180.52,362.91,4936.097175,2131.928175,1133.545815,635.5310272,151.5157116,3.33,0.00888933,0.969493974,2.316645316,0.13,459057.0372,1528659.934,6877.657193,0.004499141,2128.174382,0.004635969,0.978629084,0,0,0,0,0,0,0,0,0,0,0
3,2020,Mt. Washington,31,15,0,16,180.52,362.91,12196.83526,5429.929707,3033.712291,1576.369099,438.2196687,3.33,0.151879582,0.908039547,2.222381882,0.45,1134305.679,3777237.912,299290.2268,0.079235207,18856.55087,0.016623871,1.003898625,1403.4,0.001237233,0,0,0,0,0,0,0,0,0.001237233
3,2020,North Avondale - Paddock Hills,31,15,0,16,180.52,362.91,4209.835302,1701.342946,614.3596247,356.2685893,47.92390549,3.33,0.193256155,0.872082623,2.078163362,1,391514.6831,1303743.895,119322.9922,0.091523337,8407.203892,0.021473534,0.985079494,2092.45,0.005344499,0,0,0,0,0,0,0,0,0.005344499
3,2020,North Fairmount,31,15,0,16,180.52,362.91,1545.946539,742.797136,466.5694511,261.5264916,73.50596659,3.33,0.252083333,0.721772965,2.03,1,143773.0282,478764.1838,67953.72822,0.141935697,6968.675131,0.048469975,0.912178638,436.5083333,0.003036093,0,0,0,0,0,0,0,0,0.003036093
3,2020,Northside,31,15,0,16,180.52,362.91,7789,3910,1374,665,222,3.33,0.135805627,0.900782894,1.987628735,1,724377,2412175.41,192705.21,0.079888556,18449.6,0.02546961,1.00614106,23747.06667,0.032782745,0,0,0,0,0,0,0,0,0.032782745
3,2020,Oakley,31,15,0,16,180.52,362.91,11666.88889,6491.531425,1354.247475,449.4652076,337.3883277,3.33,0.035326436,0.95188309,1.773530829,1,1085020.667,3613118.82,83223.49059,0.023033699,16366.55354,0.015084094,0.990000883,709.5,6.54E-04,0,0,0,0,0,0,0,0,6.54E-04
3,2020,Over-the-Rhine,31,15,0,16,180.52,362.91,5407,2800,872,458,96,3.33,0.251071429,0.865757332,1.735303846,0.65,502851,1674493.83,255125.73,0.15235991,7490.08,0.014895227,1.03301247,355595.3917,0.707158565,0,0,0,0,0,0,0,0,0.707158565
3,2020,Pendleton,31,15,0,16,180.52,362.91,980,476,218,92,44,3.33,0.149159664,0.880294889,2.06,1,91140,303496.2,25766.61,0.084899284,2828.8,0.031037964,0.996232136,0,0,0,0,0,0,0,0,0,0,0
3,2020,Pleasant Ridge,31,15,0,16,180.52,362.91,7044.73327,3555.784166,1513.62394,880.9359095,225.2940622,3.33,0.11101451,0.916917317,1.939781398,1,655160.1942,2181683.447,143256.4137,0.065663245,23009.58341,0.035120546,1.017701107,2668.625,0.00407324,0,0,0,0,0,0,0,0,0.00407324
3,2020,Queensgate,31,15,0,16,180.52,362.91,273.9800797,89.30976096,90.03585657,28.55976096,13.55378486,3.33,0.482384824,0.59529547,2.3,1,25480.14741,84848.89088,15634.77006,0.184266051,875.961753,0.034378206,0.813939727,0,0,0,0,0,0,0,0,0,0,0
3,2020,Riverside,31,15,0,16,180.52,362.91,1794.736527,917.6646707,227.8023952,131.2814371,36.76047904,3.33,0.14330832,0.87063014,1.913544018,1,166910.497,555811.955,47725.92467,0.085867035,3495.271856,0.020940995,0.97743817,0,0,0,0,0,0,0,0,0,0,0
3,2020,Roselawn,31,15,0,16,180.52,362.91,8119,3692,1820,1000,359,3.33,0.263001083,0.731864272,2.113471876,1,755067,2514373.11,352385.61,0.140148496,28267.2,0.037436678,0.909449445,66670.75,0.088297793,0,0,0,0,0,0,0,0,0.088297793
3,2020,Sayler Park,31,15,0,16,180.52,362.91,2993,1193,668,393,164,3.33,0.158424141,0.874458463,2.510073309,1,278349,926902.17,68589.99,0.073999169,11585.6,0.041622567,0.990080199,2330.166667,0.008371385,0,0,0,0,0,0,0,0,0.008371385
3,2020,Sedamsville,31,15,0,16,180.52,362.91,568.2634731,262.3353293,101.1976048,60.71856287,20.23952096,3.33,0.207715134,0.865068649,2.07,1,52848.50299,175985.515,19775.33533,0.112369108,1683.928144,0.031863308,1.009301065,0,0,0,0,0,0,0,0,0,0,0
3,2020,South Cumminsville,31,15,0,16,180.52,362.91,711.4001402,277.9985985,294.0322355,176.6166783,18.74702172,3.33,0.573203194,0.545278332,2.55,1,66160.21303,220313.5094,57829.59406,0.262487735,4063.564961,0.061420071,0.869186138,4842.416667,0.073192277,0,0,0,0,0,0,0,0,0.073192277
3,2020,South Fairmount,31,15,0,16,180.52,362.91,1843,853,423,199,54,3.33,0.296600234,0.745799126,1.94,1,171399,570758.67,91816.23,0.160866991,5262.4,0.03070263,0.937368746,888,0.005180894,0,0,0,0,0,0,0,0,0.005180894
3,2020,Spring Grove Village,31,15,0,16,180.52,362.91,2239,889,645,434,64,3.33,0.282339708,0.824591244,2.51,1,208227,693395.91,91090.41,0.131368542,10358.4,0.04974571,1.005705496,0,0,0,0,0,0,0,0,0,0,0
3,2020,Villages at Roll Hill,31,15,0,16,180.52,362.91,2382,844,1266,581,40,3.33,0.699052133,0.414767959,2.82,1,221526,737681.58,214116.9,0.290256536,12916.8,0.05830828,0.763332775,0,0,0,0,0,0,0,0,0,0,0
3,2020,Walnut Hills,31,15,0,16,180.52,362.91,6382,3777,808,386,125,3.33,0.36457506,0.800911924,1.688450063,0.69,593526,1976441.58,499727.07,0.252841812,7333.872,0.012356446,1.066110181,11103.18333,0.018707156,0,0,0,0,0,0,0,0,0.018707156
3,2020,West End,31,15,0,16,180.52,362.91,7714.090303,3427.873427,2694.179867,1503.412287,292,3.33,0.479453827,0.679860872,2.280349515,1,717410.3982,2388976.626,596445.1369,0.249665539,37344.57557,0.05205469,0.981581101,57279.475,0.079841992,0,0,0,0,0,0,0,0,0.079841992
3,2020,West Price Hill,31,15,0,16,180.52,362.91,17977.5585,7434.568795,5158.830696,2798.855275,984.6436493,3.33,0.241029518,0.843703751,2.41101074,1,1671912.941,5567470.093,650316.7677,0.116806513,78696.77762,0.047069902,1.007580165,7083.958333,0.004237038,0,0,0,0,0,0,0,0,0.004237038
3,2020,Westwood,31,15,0,16,180.52,362.91,32214.59252,14285.29622,8935.390087,4066.43136,1436.718744,3.33,0.197181703,0.852091822,2.25775622,1,2995957.104,9976537.157,1022244.54,0.102464866,114465.5222,0.038206663,0.992763351,16553.625,0.005525321,0,0,0,0,0,0,0,0,0.005525321
3,2020,Winton Hills,31,15,0,16,180.52,362.91,6204,2646,2954,1360,331,3.33,0.555933485,0.611866919,2.34,1,576972,1921316.76,533840.61,0.27785143,35172.8,0.060961017,0.950679366,3520.516667,0.006101711,0,0,0,0,0,0,0,0,0.006101711
3,2021,Avondale,31,14,0,17,210.99,418.55,13427,5961,3578,1817,782,3.67,0.336017447,0.678530718,2.129065235,1,1248711,4582769.37,838355.65,0.18293647,57437.9,0.045997753,0.90746494,27431.50675,0.021967859,3725,0.002983076,0,0,0,0,0,0,0.024950935
3,2021,Bond Hill,31,14,0,17,210.99,418.55,7640,3312,1924,1160,158,3.67,0.125,0.873251239,2.280066908,1,710520,2607608.4,173279.7,0.066451581,29127.8,0.040995046,0.980697866,119798.7513,0.168607149,855,0.001203344,0,0,0,0,0,0,0.169810493
3,2021,California,31,14,0,17,210.99,418.55,930.8790896,333.8947368,238.0995733,113.4964438,53.10384068,3.67,0,0.974532007,2.77,0.13,86571.75533,317718.3421,0,0,478.6426174,0.005528854,0.980060862,0,0,0,0,0,0,0,0,0,0,0
3,2021,Camp Washington,31,14,0,17,210.99,418.55,1190,461,124,39,34,3.67,0.21691974,0.894907014,1.87,1,110670,406158.9,41855,0.103050801,1613.3,0.014577573,1.012535388,1171.1,0.01058191,448.8333334,0.004055601,0,0,0,0,0,0,0.014637511
3,2021,Carthage,31,14,0,17,210.99,418.55,2889,1107,899,566,206,3.67,0.274616079,0.817363415,2.6,1,268677,986044.59,127239.2,0.129040006,17061.2,0.063500783,1.009904205,41783.37917,0.155515281,0,0,0,0,0,0,0,0,0.155515281
3,2021,Clifton,31,14,0,17,210.99,418.55,8544,4182,1386,828,171,3.67,0.055475849,0.869871483,2.043306829,0.4,794592,2916152.64,97103.6,0.033298531,8831.16,0.011114081,0.914284095,5927.291667,0.007459541,307.5,3.87E-04,0,0,0,0,0,0,0.007846532
3,2021,College Hill,31,14,0,17,210.99,418.55,17085,7353,3947,2269,700,3.67,0.15871073,0.812452927,2.296748156,1,1588905,5831281.35,488447.85,0.083763382,65614.9,0.041295672,0.937511982,14949.45833,0.009408655,1969,0.001239218,0,0,0,0,0,0,0.010647873
3,2021,Columbia Tusculum,31,14,0,17,210.99,418.55,1546.001056,742.6786374,243.4058622,126.2719831,30.32189068,3.67,0.035234899,0.96879115,2.08,0.13,143778.0982,527665.6205,10952.70305,0.020756901,449.8941994,0.003129087,0.992677139,0,0,0,0,0,0,0,0,0,0,0
3,2021,Corryville,31,14,0,17,210.99,418.55,4438,1936,161,85,5,3.67,0.048553719,0.710637046,2.253644578,1,412734,1514733.78,39343.7,0.025974003,1989,0.004819084,0.741430134,1869.797917,0.004530274,913.3333333,0.002212886,0,0,0,0,0,0,0.00674316
3,2021,CUF,31,14,0,17,210.99,418.55,17351,5533,603,326,155,3.67,0.053677932,0.777781785,2.291218334,1,1613643,5922069.81,124309.35,0.020990862,10630.1,0.006587641,0.805360287,17893.07083,0.011088618,1383.75,8.58E-04,0,0,0,0,0,0,0.01194615
3,2021,Downtown,31,14,0,17,210.99,418.55,4608.323464,3019.737232,182.9837158,34.24870466,0,3.67,0.108420912,0.920791648,1.445595022,1,428574.0822,1572866.882,137034.3853,0.087123956,756.8963731,0.001766081,1.009681685,196.98325,4.60E-04,0,0,0,0,0,0,0,0,4.60E-04
3,2021,East End,31,14,0,17,210.99,418.55,1497,707,222,117,41,3.67,0.111739745,0.96313056,2.09,1,139221,510941.07,33065.45,0.064714802,3491.8,0.025080986,1.052926348,4745.549417,0.034086448,0,0,0,0,0,0,0,0,0.034086448
3,2021,East Price Hill,31,14,0,17,210.99,418.55,15139,6027,4271,2175,643,3.67,0.296996848,0.752217016,2.480657857,1,1407927,5167092.09,749204.5,0.144995384,62277.8,0.044233685,0.941446085,13621.24142,0.009674679,4172.666667,0.002963695,0,0,0,0,0,0,0.012638374
3,2021,East Walnut Hills,31,14,0,17,210.99,418.55,3830.861183,2460.753213,256.2429306,125.5520566,25.67737789,3.67,0.026929441,0.946580765,1.542606914,1,356270.09,1307511.23,27735.93127,0.021212767,3342.170501,0.009381002,0.977174534,2677.216667,0.00751457,0,0,0,0,0,0,0,0,0.00751457
3,2021,East Westwood,31,14,0,17,210.99,418.55,2454.68656,1098.389607,811.9877463,519.3576096,102.613651,3.67,0.373575999,0.726996982,2.224302837,1,228285.8501,837809.0698,171744.4565,0.204992358,13745.56486,0.060212076,0.992201416,1420.53,0.006222593,527.0833333,0.002308874,0,0,0,0,0,0,0.008531468
3,2021,English Woods,31,14,0,17,210.99,418.55,488.2539379,230.778043,135.073031,67.19713604,23.30405728,3.67,0.221568627,0.728074357,2.07,1,45407.61623,166645.9516,21401.79007,0.128426703,2000.076372,0.044047156,0.900548216,0,0,457.5,0.010075402,0,0,0,0,0,0,0.010075402
3,2021,Evanston,31,14,0,17,210.99,418.55,8672.297261,3470.777016,1628.718848,822.756491,335.9758535,3.67,0.14073521,0.866051248,2.181702458,0.36,806523.6453,2959941.778,204445.1555,0.069070668,9218.874533,0.011430383,0.946552299,15821.53,0.019616945,0,0,0,0,0,0,0,0,0.019616945
3,2021,Hartwell,31,14,0,17,210.99,418.55,5084,2421,960,407,270,3.67,0.090458488,0.922572537,2.03,1,472812,1735220.04,91662.45,0.052824684,14961.7,0.031644078,1.007041299,3579.716667,0.007571121,118.3333333,2.50E-04,0,0,0,0,0,0,0.007821396
3,2021,Hyde Park,31,14,0,17,210.99,418.55,14090,6696,2678,1434,361,3.67,0.009109916,0.950683326,2.093173576,0.65,1310370,4809057.9,25531.55,0.005309054,25785.175,0.019677782,0.975670162,0,0,0,0,0,0,0,0,0,0,0
3,2021,Kennedy Heights,31,14,0,17,210.99,418.55,5042,2478,890,418,40,3.67,0.086763519,0.863439283,2.02,1,468906,1720885.02,89988.25,0.052291843,10121.8,0.02158599,0.937317116,11035.38333,0.023534319,0,0,0,0,0,0,0,0,0.023534319
3,2021,Linwood,31,14,0,17,210.99,418.55,675.2083443,324.3612358,106.3063111,55.14866649,13.24293636,3.67,0.035234899,0.96879115,2.08,1,62794.37602,230455.36,4783.539094,0.020756901,1511.454423,0.024069901,1.013617953,0,0,0,0,0,0,0,0,0,0,0
3,2021,Lower Price Hill,31,14,0,17,210.99,418.55,857.2619522,274.3844622,282.7221116,110.6633466,18.94920319,3.67,0.497237569,0.566005899,2.41,1,79725.36155,292592.0769,57104.56076,0.19516783,2864.437351,0.03592881,0.797102539,3241.733083,0.040661253,448.3333333,0.005623472,0,0,0,0,0,0,0.046284725
3,2021,Madisonville,31,14,0,17,210.99,418.55,10328.1431,5116.823232,1645.746914,776.157688,339.3602694,3.67,0.089933637,0.863930384,2.048913084,1,960517.3081,3525098.521,192606.0466,0.054638486,24652.94686,0.025666322,0.944235192,10922.63725,0.011371619,0,0,0,0,0,0,0,0,0.011371619
3,2021,Millvale,31,14,0,17,210.99,418.55,2390.311843,890.4344779,964.2606868,522.8100911,59.51296426,3.67,0.611675127,0.483970406,2.67,1,222299.0014,815837.3351,227966.0293,0.279425836,12869.33952,0.057892026,0.821288268,10319.54167,0.046421898,0,0,0,0,0,0,0,0,0.046421898
3,2021,Mt. Adams,31,14,0,17,210.99,418.55,1611,940,134,89,31,3.67,0,0.947803977,1.71,0.13,149823,549850.41,0,0,344.76,0.002301115,0.950105092,0,0,0,0,0,0,0,0,0,0,0
3,2021,Mt. Airy,31,14,0,17,210.99,418.55,8782.733284,3929.412157,2344.556412,1316.05278,373.766642,3.67,0.226574217,0.744310778,2.229856983,1,816794.1954,2997634.697,372636.5233,0.124310185,37345.00922,0.045721443,0.914342406,3400.47075,0.004163192,42.83333333,5.24E-05,0,0,0,0,0,0,0.004215632
3,2021,Mt. Auburn,31,14,0,17,210.99,418.55,4811,2573,712,390,151,3.67,0.158958414,0.860787614,1.750066796,1,447423,1642042.41,171186.95,0.104252454,11956.1,0.02672214,0.991762207,12939.18642,0.028919359,1456.25,0.00325475,0,0,0,0,0,0,0.032174109
3,2021,Mt. Lookout,31,14,0,17,210.99,418.55,5051.790599,2169.960127,1191.287827,626.5793504,164.435173,3.67,0.011706647,0.969539695,2.336911529,0.13,469816.5257,1724226.649,10632.40786,0.006166479,2272.584726,0.004837175,0.980543349,0,0,0,0,0,0,0,0,0,0,0
3,2021,Mt. Washington,31,14,0,17,210.99,418.55,12483.0966,5465.23091,3053.730015,1620.465724,681.9047985,3.67,0.130170228,0.909940127,2.261685777,0.45,1160927.984,4260605.702,297760.8034,0.069886965,22897.07484,0.019723079,0.999550171,8122.27475,0.006996364,0,0,0,0,0,0,0,0,0.006996364
3,2021,North Avondale - Paddock Hills,31,14,0,17,210.99,418.55,4352.841557,1743.469771,617.038221,334.6914524,117.3467686,3.67,0.155593612,0.880778935,2.099291785,1,404814.2648,1485668.352,113541.2132,0.076424333,9990.044684,0.024678095,0.981881362,2348.666667,0.005801838,707.5,0.001747715,0,0,0,0,0,0,0.007549553
3,2021,North Fairmount,31,14,0,17,210.99,418.55,1669.746062,789.221957,461.926969,229.802864,79.69594272,3.67,0.221568627,0.728074357,2.07,1,155286.3838,569901.0284,73190.50993,0.128426703,6839.923628,0.044047156,0.900548216,1573.713333,0.010134265,452.5,0.002913971,0,0,0,0,0,0,0.013048236
3,2021,Northside,31,14,0,17,210.99,418.55,7965,4049,1390,654,270,3.67,0.097061003,0.896129559,1.963954228,1,740745,2718534.15,164490.15,0.060506928,20420.4,0.027567381,0.984203869,17220.556,0.023247617,1833.166667,0.002474761,0,0,0,0,0,0,0.025722378
3,2021,Oakley,31,14,0,17,210.99,418.55,11310.8569,6355.176768,1271.253086,532.842312,163.6397306,3.67,0.033488522,0.946221026,1.75428702,1,1051909.692,3860508.569,89078.1034,0.023074189,15392.25314,0.014632675,0.98392789,0,0,0,0,0,0,0,0,0,0,0
3,2021,Over-the-Rhine,31,14,0,17,210.99,418.55,5712,2976,893,456,143,3.67,0.228158602,0.865310959,1.766196154,0.65,531216,1949562.72,284195.45,0.145773946,8604.635,0.016197997,1.027282901,91372.33725,0.172005996,450,8.47E-04,0,0,0,0,0,0,0.172853109
3,2021,Pendleton,31,14,0,17,210.99,418.55,1018,509,223,116,30,3.67,0.106090373,0.892919279,2,1,94674,347453.58,22601.7,0.065049553,3226.6,0.034081163,0.992049994,0,0,0,0,0,0,0,0,0,0,0
3,2021,Pleasant Ridge,31,14,0,17,210.99,418.55,7326.252592,3596.025448,1421.01131,749.3854854,189.8831291,3.67,0.111246761,0.906729328,2.000969089,1,681341.491,2500523.272,167439.3298,0.066961716,20757.83638,0.030466127,1.004157172,782.2,0.001148029,1679.166667,0.002464501,0,0,0,0,0,0,0.00361253
3,2021,Queensgate,31,14,0,17,210.99,418.55,273.7380478,87.61553785,90.27788845,35.33665339,6.050796813,3.67,0.497237569,0.566005899,2.41,1,25457.63845,93429.5331,18234.43924,0.19516783,914.6626494,0.03592881,0.797102539,0,0,0,0,0,0,0,0,0,0,0
3,2021,Riverside,31,14,0,17,210.99,418.55,1612.790419,737.7125749,260.4850299,139.6047904,32.31736527,3.67,0.210060228,0.823390031,2.149051919,1,149989.509,550461.498,64860.21228,0.11782879,3799.479641,0.025331636,0.966550457,90,6.00E-04,0,0,0,0,0,0,0,0,6.00E-04
3,2021,Roselawn,31,14,0,17,210.99,418.55,7056,3035,1647,887,249,3.67,0.228336079,0.749102912,2.200778812,1,656208,2408283.36,290055.15,0.120440624,25105.6,0.038258601,0.907802137,64531.64992,0.098340237,0,0,0,0,0,0,0,0,0.098340237
3,2021,Sayler Park,31,14,0,17,210.99,418.55,3122,1287,721,462,133,3.67,0.172494172,0.836237043,2.427624125,1,290346,1065569.82,92918.1,0.087200386,13149.5,0.045289069,0.968726499,745.0416667,0.002566048,0,0,0,0,0,0,0,0,0.002566048
3,2021,Sedamsville,31,14,0,17,210.99,418.55,570.2095808,206.2874251,147.5149701,72.39520958,18.68263473,3.67,0.203773585,0.785877964,2.64,1,53029.49102,194618.232,17594.13772,0.090403338,2012.820359,0.037956622,0.914237924,0,0,0,0,0,0,0,0,0,0,0
3,2021,South Cumminsville,31,14,0,17,210.99,418.55,782.688157,291.5655221,315.7393132,171.1899089,19.48703574,3.67,0.611675127,0.483970406,2.67,1,72789.9986,267139.2949,74645.62074,0.279425836,4213.960477,0.057892026,0.821288268,4537.191667,0.062332625,0,0,0,0,0,0,0,0,0.062332625
3,2021,South Fairmount,31,14,0,17,210.99,418.55,1948,879,467,238,64,3.67,0.360637088,0.72152678,2.02,1,181164,664871.88,132680.35,0.19955777,6674.2,0.036840653,0.957925203,2884.949917,0.015924521,0,0,0,0,0,0,0,0,0.015924521
3,2021,Spring Grove Village,31,14,0,17,210.99,418.55,2167,885,569,353,63,3.67,0.246327684,0.829347783,2.44,1,201531,739618.77,91243.9,0.123366123,9193.6,0.045618788,0.998332694,472.8030833,0.002346056,0,0,0,0,0,0,0,0,0.002346056
3,2021,Villages at Roll Hill,31,14,0,17,210.99,418.55,2556,861,1464,770,35,3.67,0.766550523,0.394923892,2.97,1,237708,872388.36,276243,0.316651405,17790.5,0.074841823,0.78641712,0,0,605.8333333,0.002548645,0,0,0,0,0,0,0.002548645
3,2021,Walnut Hills,31,14,0,17,210.99,418.55,6121,3661,769,356,74,3.67,0.356186834,0.781163163,1.662482726,0.69,569253,2089158.51,545789.2,0.261248343,6557.07,0.011518727,1.053930234,19146.80833,0.033634971,7762.583333,0.013636438,0,0,0,0,0,0,0.047271409
3,2021,West End,31,14,0,17,210.99,418.55,8108.676536,3560.262768,2883.016284,1662.751295,282,3.67,0.4933898,0.676673033,2.308115011,1,754106.9178,2767572.388,735223.8147,0.26565658,42979.00363,0.056993249,0.999322862,52975.16408,0.070248877,1396,0.001851196,0,0,0,0,0,0,0.072100073
3,2021,West Price Hill,31,14,0,17,210.99,418.55,19033.09943,7620.713062,5323.327424,2962.558573,1141.668963,3.67,0.227960123,0.832467257,2.488727035,1,1770078.247,6496187.167,727112.8827,0.111929177,90703.42855,0.05124261,0.995639044,3303.236,0.001866153,450,2.54E-04,0,0,0,0,0,0,0.002120379
